date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at
2024-11-26,ripple,XRP,XRP,1.4,80506265954.0,12629382786.0,,2026-03-21T11:50:45.108155+00:00
2024-11-25,ripple,XRP,XRP,1.41,81614292719.0,13367222474.0,,2026-03-21T11:50:45.108591+00:00
2024-11-24,ripple,XRP,XRP,1.43,83300744233.0,17125117613.0,,2026-03-21T11:50:45.109027+00:00
2024-11-23,ripple,XRP,XRP,1.46,83112386522.0,17433244692.0,,2026-03-21T11:50:45.109459+00:00
2024-11-22,ripple,XRP,XRP,1.46,69932142128.0,11144862558.0,,2026-03-21T11:50:45.109897+00:00
2024-11-21,ripple,XRP,XRP,1.23,63050379293.0,7141998956.0,,2026-03-21T11:50:45.110337+00:00
2024-11-20,ripple,XRP,XRP,1.11,62700374446.0,5476363654.0,,2026-03-21T11:50:45.110777+00:00
2024-11-19,ripple,XRP,XRP,1.1,63688503913.0,10836262761.0,,2026-03-21T11:50:45.111216+00:00
2024-11-18,ripple,XRP,XRP,1.12,60359853823.0,13225025169.0,,2026-03-21T11:50:45.111653+00:00
2024-11-17,ripple,XRP,XRP,1.06,63977542701.0,25751173600.0,,2026-03-21T11:50:45.112092+00:00
2024-11-16,ripple,XRP,XRP,1.12,50684897337.0,13116899767.0,,2026-03-21T11:50:45.112526+00:00
2024-11-15,ripple,XRP,XRP,0.890755,43890734443.0,10551122422.0,,2026-03-21T11:50:45.112960+00:00
2024-11-14,ripple,XRP,XRP,0.774048,39323944238.0,7120857885.0,,2026-03-21T11:50:45.113395+00:00
2024-11-13,ripple,XRP,XRP,0.691179,40525483377.0,12912751557.0,,2026-03-21T11:50:45.113832+00:00
2024-11-12,ripple,XRP,XRP,0.71257,35253524705.0,4422503003.0,,2026-03-21T11:50:45.114273+00:00
2024-11-11,ripple,XRP,XRP,0.619385,33489525846.0,4261955472.0,,2026-03-21T11:50:45.114714+00:00
2024-11-10,ripple,XRP,XRP,0.589439,31836113891.0,1440484763.0,,2026-03-21T11:50:45.115153+00:00
2024-11-09,ripple,XRP,XRP,0.55743,31512175152.0,1737713572.0,,2026-03-21T11:50:45.115591+00:00
2024-11-08,ripple,XRP,XRP,0.554094,31525433834.0,2234023599.0,,2026-03-21T11:50:45.116028+00:00
2024-11-07,ripple,XRP,XRP,0.554355,30863600009.0,2317119598.0,,2026-03-21T11:50:45.116463+00:00
2024-11-06,ripple,XRP,XRP,0.542482,29164852947.0,1210224258.0,,2026-03-21T11:50:45.116900+00:00
2024-11-05,ripple,XRP,XRP,0.512803,28588507587.0,1127632655.0,,2026-03-21T11:50:45.117338+00:00
2024-11-04,ripple,XRP,XRP,0.502874,28618008472.0,949812735.0,,2026-03-21T11:50:45.117775+00:00
2024-11-03,ripple,XRP,XRP,0.503,28985111560.0,498091504.0,,2026-03-21T11:50:45.118219+00:00
2024-11-02,ripple,XRP,XRP,0.509764,29166533751.0,1355947931.0,,2026-03-21T11:50:45.118660+00:00
2024-11-01,ripple,XRP,XRP,0.513142,28963392419.0,1131354676.0,,2026-03-21T11:50:45.119099+00:00
2024-10-31,ripple,XRP,XRP,0.509112,29701886228.0,981528955.0,,2026-03-21T11:50:45.119539+00:00
2024-10-30,ripple,XRP,XRP,0.522652,29961006347.0,1258508083.0,,2026-03-21T11:50:45.119973+00:00
2024-10-29,ripple,XRP,XRP,0.528518,29485957977.0,883022545.0,,2026-03-21T11:50:45.120408+00:00
2024-10-28,ripple,XRP,XRP,0.5191,29334461123.0,515723361.0,,2026-03-21T11:50:45.120843+00:00
2024-10-27,ripple,XRP,XRP,0.516356,29112702064.0,746298139.0,,2026-03-21T11:50:45.121279+00:00
2024-10-26,ripple,XRP,XRP,0.51248,28440409039.0,1539105236.0,,2026-03-21T11:50:45.121712+00:00
2024-10-25,ripple,XRP,XRP,0.500895,30184555552.0,1105162964.0,,2026-03-21T11:50:45.122146+00:00
2024-10-24,ripple,XRP,XRP,0.532028,29817145766.0,1131889382.0,,2026-03-21T11:50:45.122583+00:00
2024-10-23,ripple,XRP,XRP,0.525826,30253863576.0,1413784342.0,,2026-03-21T11:50:45.123023+00:00
2024-10-22,ripple,XRP,XRP,0.53354,30875972291.0,1687139598.0,,2026-03-21T11:50:45.123462+00:00
2024-10-21,ripple,XRP,XRP,0.544506,30973256935.0,716137206.0,,2026-03-21T11:50:45.123909+00:00
2024-10-20,ripple,XRP,XRP,0.546583,30867246080.0,607926219.0,,2026-03-21T11:50:45.124349+00:00
2024-10-19,ripple,XRP,XRP,0.544328,31001905886.0,1179631858.0,,2026-03-21T11:50:45.124786+00:00
2024-10-18,ripple,XRP,XRP,0.546564,30820760554.0,1540201677.0,,2026-03-21T11:50:45.125221+00:00
2024-10-17,ripple,XRP,XRP,0.543704,31018277726.0,1323767637.0,,2026-03-21T11:50:45.125660+00:00
2024-10-16,ripple,XRP,XRP,0.547958,30629081825.0,1367435532.0,,2026-03-21T11:50:45.126099+00:00
2024-10-15,ripple,XRP,XRP,0.540963,31002265585.0,1242900976.0,,2026-03-21T11:50:45.126538+00:00
2024-10-14,ripple,XRP,XRP,0.547601,30100697508.0,722573857.0,,2026-03-21T11:50:45.126974+00:00
2024-10-13,ripple,XRP,XRP,0.531681,30564659259.0,645446627.0,,2026-03-21T11:50:45.127414+00:00
2024-10-12,ripple,XRP,XRP,0.539528,30490054706.0,1190815208.0,,2026-03-21T11:50:45.127853+00:00
2024-10-11,ripple,XRP,XRP,0.538303,29991523628.0,1432557078.0,,2026-03-21T11:50:45.128296+00:00
2024-10-10,ripple,XRP,XRP,0.529665,29716396938.0,988344201.0,,2026-03-21T11:50:45.128729+00:00
2024-10-09,ripple,XRP,XRP,0.524159,30047537648.0,981211616.0,,2026-03-21T11:50:45.129168+00:00
2024-10-08,ripple,XRP,XRP,0.530463,29991350949.0,1457223446.0,,2026-03-21T11:50:45.129607+00:00
2024-10-07,ripple,XRP,XRP,0.529816,30163957727.0,661126867.0,,2026-03-21T11:50:45.130042+00:00
2024-10-06,ripple,XRP,XRP,0.53318,29950127382.0,704787691.0,,2026-03-21T11:50:45.130480+00:00
2024-10-05,ripple,XRP,XRP,0.529571,30241736954.0,1756699968.0,,2026-03-21T11:50:45.130917+00:00
2024-10-04,ripple,XRP,XRP,0.534746,29492016906.0,2514792836.0,,2026-03-21T11:50:45.131355+00:00
2024-10-03,ripple,XRP,XRP,0.521659,30482283204.0,2854956361.0,,2026-03-21T11:50:45.131793+00:00
2024-10-02,ripple,XRP,XRP,0.538831,33843017508.0,3132237057.0,,2026-03-21T11:50:45.132231+00:00
2024-10-01,ripple,XRP,XRP,0.597468,34688823293.0,2572233995.0,,2026-03-21T11:50:45.132668+00:00
2024-09-30,ripple,XRP,XRP,0.611934,36340530783.0,2594472533.0,,2026-03-21T11:50:45.133104+00:00
2024-09-29,ripple,XRP,XRP,0.642592,34786926384.0,2770313435.0,,2026-03-21T11:50:45.133540+00:00
2024-09-28,ripple,XRP,XRP,0.615009,33329346797.0,1401603760.0,,2026-03-21T11:50:45.133976+00:00
2024-09-27,ripple,XRP,XRP,0.589115,33338294387.0,1320296149.0,,2026-03-21T11:50:45.134411+00:00
2024-09-26,ripple,XRP,XRP,0.590002,32965388380.0,1184864676.0,,2026-03-21T11:50:45.134849+00:00
2024-09-25,ripple,XRP,XRP,0.583895,33380934130.0,1227141706.0,,2026-03-21T11:50:45.135283+00:00
2024-09-24,ripple,XRP,XRP,0.591441,33022282573.0,1121279490.0,,2026-03-21T11:50:45.135716+00:00
2024-09-23,ripple,XRP,XRP,0.585064,33168320661.0,992887707.0,,2026-03-21T11:50:45.136156+00:00
2024-09-22,ripple,XRP,XRP,0.587948,33764665009.0,1078170703.0,,2026-03-21T11:50:45.136598+00:00
2024-09-21,ripple,XRP,XRP,0.597998,33011549162.0,1403359788.0,,2026-03-21T11:50:45.137038+00:00
2024-09-20,ripple,XRP,XRP,0.584939,33147629638.0,1303901085.0,,2026-03-21T11:50:45.137478+00:00
2024-09-19,ripple,XRP,XRP,0.587408,32970524763.0,1301476892.0,,2026-03-21T11:50:45.137917+00:00
2024-09-18,ripple,XRP,XRP,0.585435,32985201750.0,1080504462.0,,2026-03-21T11:50:45.138354+00:00
2024-09-17,ripple,XRP,XRP,0.584989,33045852898.0,1373012325.0,,2026-03-21T11:50:45.138799+00:00
2024-09-16,ripple,XRP,XRP,0.585505,32178771098.0,727164005.0,,2026-03-21T11:50:45.139233+00:00
2024-09-15,ripple,XRP,XRP,0.571058,33606464240.0,1221362269.0,,2026-03-21T11:50:45.139666+00:00
2024-09-14,ripple,XRP,XRP,0.596313,32316749263.0,1315658124.0,,2026-03-21T11:50:45.140104+00:00
2024-09-13,ripple,XRP,XRP,0.573159,31713263515.0,1755892729.0,,2026-03-21T11:50:45.140546+00:00
2024-09-12,ripple,XRP,XRP,0.562511,30175701059.0,1003832742.0,,2026-03-21T11:50:45.140985+00:00
2024-09-11,ripple,XRP,XRP,0.535504,30471929007.0,785524581.0,,2026-03-21T11:50:45.141423+00:00
2024-09-10,ripple,XRP,XRP,0.540999,30395333618.0,904225267.0,,2026-03-21T11:50:45.141858+00:00
2024-09-09,ripple,XRP,XRP,0.539609,29774154783.0,521287661.0,,2026-03-21T11:50:45.142290+00:00
2024-09-08,ripple,XRP,XRP,0.528529,29548526637.0,587212770.0,,2026-03-21T11:50:45.142726+00:00
2024-09-07,ripple,XRP,XRP,0.524798,29371557075.0,1723136657.0,,2026-03-21T11:50:45.143163+00:00
2024-09-06,ripple,XRP,XRP,0.521313,30607113389.0,1036536574.0,,2026-03-21T11:50:45.143599+00:00
2024-09-05,ripple,XRP,XRP,0.54411,31353043206.0,1303738905.0,,2026-03-21T11:50:45.144039+00:00
2024-09-04,ripple,XRP,XRP,0.557923,31460288618.0,948169272.0,,2026-03-21T11:50:45.144474+00:00
2024-09-03,ripple,XRP,XRP,0.55743,31895124484.0,935981360.0,,2026-03-21T11:50:45.144914+00:00
2024-09-02,ripple,XRP,XRP,0.567156,30827802335.0,703228575.0,,2026-03-21T11:50:45.145353+00:00
2024-09-01,ripple,XRP,XRP,0.548258,31833847987.0,459737907.0,,2026-03-21T11:50:45.145793+00:00
2024-08-31,ripple,XRP,XRP,0.565801,31919312705.0,1204954667.0,,2026-03-21T11:50:45.146230+00:00
2024-08-30,ripple,XRP,XRP,0.567349,31585196063.0,1064481735.0,,2026-03-21T11:50:45.146668+00:00
2024-08-29,ripple,XRP,XRP,0.561506,32069384452.0,1500729830.0,,2026-03-21T11:50:45.147102+00:00
2024-08-28,ripple,XRP,XRP,0.569699,31857488697.0,1648249019.0,,2026-03-21T11:50:45.147537+00:00
2024-08-27,ripple,XRP,XRP,0.567025,32999976385.0,1188834411.0,,2026-03-21T11:50:45.147972+00:00
2024-08-26,ripple,XRP,XRP,0.587279,33680683544.0,934683775.0,,2026-03-21T11:50:45.148416+00:00
2024-08-25,ripple,XRP,XRP,0.599513,34491160674.0,1209425431.0,,2026-03-21T11:50:45.148853+00:00
2024-08-24,ripple,XRP,XRP,0.613939,34283938680.0,1400222917.0,,2026-03-21T11:50:45.149296+00:00
2024-08-23,ripple,XRP,XRP,0.610251,33589114363.0,1006578176.0,,2026-03-21T11:50:45.149738+00:00
2024-08-22,ripple,XRP,XRP,0.597687,33743715596.0,1278773169.0,,2026-03-21T11:50:45.150178+00:00
2024-08-21,ripple,XRP,XRP,0.600397,33333279766.0,1401494292.0,,2026-03-21T11:50:45.150612+00:00
2024-08-20,ripple,XRP,XRP,0.594395,33637408468.0,1755788085.0,,2026-03-21T11:50:45.151047+00:00
2024-08-19,ripple,XRP,XRP,0.599114,31699229124.0,617194458.0,,2026-03-21T11:50:45.151483+00:00
2024-08-18,ripple,XRP,XRP,0.56414,31773619166.0,447792270.0,,2026-03-21T11:50:45.151920+00:00
2024-08-17,ripple,XRP,XRP,0.566182,31653017058.0,1051389338.0,,2026-03-21T11:50:45.152353+00:00
2024-08-16,ripple,XRP,XRP,0.56395,31487109562.0,1330753521.0,,2026-03-21T11:50:45.152793+00:00
2024-08-15,ripple,XRP,XRP,0.561137,31895125288.0,1198200170.0,,2026-03-21T11:50:45.153230+00:00
2024-08-14,ripple,XRP,XRP,0.568488,32334146418.0,1312864401.0,,2026-03-21T11:50:45.153668+00:00
2024-08-13,ripple,XRP,XRP,0.57644,31916231099.0,1679555366.0,,2026-03-21T11:50:45.154107+00:00
2024-08-12,ripple,XRP,XRP,0.568612,30977000853.0,1196340831.0,,2026-03-21T11:50:45.154546+00:00
2024-08-11,ripple,XRP,XRP,0.552884,32874309915.0,1153241846.0,,2026-03-21T11:50:45.154978+00:00
2024-08-10,ripple,XRP,XRP,0.585967,32602368402.0,2002417285.0,,2026-03-21T11:50:45.155411+00:00
2024-08-09,ripple,XRP,XRP,0.581839,34614498154.0,3600078090.0,,2026-03-21T11:50:45.155845+00:00
2024-08-08,ripple,XRP,XRP,0.618025,34080056916.0,4339719897.0,,2026-03-21T11:50:45.156278+00:00
2024-08-07,ripple,XRP,XRP,0.604712,28264677754.0,1847497499.0,,2026-03-21T11:50:45.156714+00:00
2024-08-06,ripple,XRP,XRP,0.504587,27429698169.0,4475639992.0,,2026-03-21T11:50:45.157152+00:00
2024-08-05,ripple,XRP,XRP,0.490257,29353786043.0,1188979704.0,,2026-03-21T11:50:45.157591+00:00
2024-08-04,ripple,XRP,XRP,0.523,31148787376.0,1376747028.0,,2026-03-21T11:50:45.158030+00:00
2024-08-03,ripple,XRP,XRP,0.556122,31336203535.0,1950995786.0,,2026-03-21T11:50:45.158471+00:00
2024-08-02,ripple,XRP,XRP,0.560821,33435949523.0,2106574761.0,,2026-03-21T11:50:45.158908+00:00
2024-08-01,ripple,XRP,XRP,0.596495,34922068516.0,2437342632.0,,2026-03-21T11:50:45.159345+00:00
2024-07-31,ripple,XRP,XRP,0.624136,35106027092.0,2180451703.0,,2026-03-21T11:50:45.159782+00:00
2024-07-30,ripple,XRP,XRP,0.627332,33693210425.0,1215789203.0,,2026-03-21T11:50:45.160217+00:00
2024-07-29,ripple,XRP,XRP,0.601354,33692290473.0,919421006.0,,2026-03-21T11:50:45.160651+00:00
2024-07-28,ripple,XRP,XRP,0.602178,33461222351.0,1128339419.0,,2026-03-21T11:50:45.161085+00:00
2024-07-27,ripple,XRP,XRP,0.597772,33785118968.0,1478705555.0,,2026-03-21T11:50:45.161519+00:00
2024-07-26,ripple,XRP,XRP,0.603804,33551041247.0,2413626638.0,,2026-03-21T11:50:45.161957+00:00
2024-07-25,ripple,XRP,XRP,0.599768,34619548841.0,2087303623.0,,2026-03-21T11:50:45.162398+00:00
2024-07-24,ripple,XRP,XRP,0.618545,33445842125.0,1651790889.0,,2026-03-21T11:50:45.162836+00:00
2024-07-23,ripple,XRP,XRP,0.598191,33924582950.0,2296442500.0,,2026-03-21T11:50:45.163270+00:00
2024-07-22,ripple,XRP,XRP,0.607432,33432090664.0,1647735330.0,,2026-03-21T11:50:45.163710+00:00
2024-07-21,ripple,XRP,XRP,0.598016,33275930800.0,1439012022.0,,2026-03-21T11:50:45.164191+00:00
2024-07-20,ripple,XRP,XRP,0.59503,32077743531.0,2308007332.0,,2026-03-21T11:50:45.164634+00:00
2024-07-19,ripple,XRP,XRP,0.574156,31824985472.0,2788220013.0,,2026-03-21T11:50:45.165070+00:00
2024-07-18,ripple,XRP,XRP,0.569229,35102530731.0,4234665637.0,,2026-03-21T11:50:45.165540+00:00
2024-07-17,ripple,XRP,XRP,0.627385,32265300102.0,3365824592.0,,2026-03-21T11:50:45.165978+00:00
2024-07-16,ripple,XRP,XRP,0.578763,29965552583.0,1792386347.0,,2026-03-21T11:50:45.166418+00:00
2024-07-15,ripple,XRP,XRP,0.537662,29217819450.0,1532407023.0,,2026-03-21T11:50:45.166854+00:00
2024-07-14,ripple,XRP,XRP,0.523429,29438182787.0,2976186079.0,,2026-03-21T11:50:45.167292+00:00
2024-07-13,ripple,XRP,XRP,0.52684,26468721333.0,1708143215.0,,2026-03-21T11:50:45.167744+00:00
2024-07-12,ripple,XRP,XRP,0.475004,25030432266.0,1200462273.0,,2026-03-21T11:50:45.168189+00:00
2024-07-11,ripple,XRP,XRP,0.449315,24458409688.0,1023616779.0,,2026-03-21T11:50:45.168625+00:00
2024-07-10,ripple,XRP,XRP,0.438883,24300807518.0,1021161739.0,,2026-03-21T11:50:45.169061+00:00
2024-07-09,ripple,XRP,XRP,0.435768,24039488792.0,1645728119.0,,2026-03-21T11:50:45.169496+00:00
2024-07-08,ripple,XRP,XRP,0.431465,23301649181.0,693806813.0,,2026-03-21T11:50:45.169931+00:00
2024-07-07,ripple,XRP,XRP,0.419179,24994023728.0,712480872.0,,2026-03-21T11:50:45.170368+00:00
2024-07-06,ripple,XRP,XRP,0.448871,23720339810.0,2249831548.0,,2026-03-21T11:50:45.170804+00:00
2024-07-05,ripple,XRP,XRP,0.425391,24235723138.0,1550106175.0,,2026-03-21T11:50:45.171243+00:00
2024-07-04,ripple,XRP,XRP,0.433716,25991163932.0,1145837102.0,,2026-03-21T11:50:45.171689+00:00
2024-07-03,ripple,XRP,XRP,0.466831,26944245248.0,738569648.0,,2026-03-21T11:50:45.172127+00:00
2024-07-02,ripple,XRP,XRP,0.484408,26531756527.0,705154824.0,,2026-03-21T11:50:45.172565+00:00
2024-07-01,ripple,XRP,XRP,0.476418,26475867493.0,368676280.0,,2026-03-21T11:50:45.173004+00:00
2024-06-30,ripple,XRP,XRP,0.475447,26253286527.0,295577001.0,,2026-03-21T11:50:45.173435+00:00
2024-06-29,ripple,XRP,XRP,0.471672,26212053089.0,841678410.0,,2026-03-21T11:50:45.173872+00:00
2024-06-28,ripple,XRP,XRP,0.470758,26423340759.0,722904507.0,,2026-03-21T11:50:45.174305+00:00
2024-06-27,ripple,XRP,XRP,0.474569,26144492715.0,773327603.0,,2026-03-21T11:50:45.174743+00:00
2024-06-26,ripple,XRP,XRP,0.469418,26449940818.0,751421185.0,,2026-03-21T11:50:45.175187+00:00
2024-06-25,ripple,XRP,XRP,0.475527,26361356094.0,1160121494.0,,2026-03-21T11:50:45.175627+00:00
2024-06-24,ripple,XRP,XRP,0.47431,26638519238.0,395174988.0,,2026-03-21T11:50:45.176069+00:00
2024-06-23,ripple,XRP,XRP,0.478959,27053186981.0,353317004.0,,2026-03-21T11:50:45.176504+00:00
2024-06-22,ripple,XRP,XRP,0.486273,27175338466.0,1008516403.0,,2026-03-21T11:50:45.176940+00:00
2024-06-21,ripple,XRP,XRP,0.488644,27181794564.0,958050789.0,,2026-03-21T11:50:45.177375+00:00
2024-06-20,ripple,XRP,XRP,0.488591,27374891993.0,865490750.0,,2026-03-21T11:50:45.177817+00:00
2024-06-19,ripple,XRP,XRP,0.492996,27228211186.0,1819869616.0,,2026-03-21T11:50:45.178252+00:00
2024-06-18,ripple,XRP,XRP,0.49069,27987360242.0,1766249324.0,,2026-03-21T11:50:45.178696+00:00
2024-06-17,ripple,XRP,XRP,0.504435,27134294826.0,555500508.0,,2026-03-21T11:50:45.179133+00:00
2024-06-16,ripple,XRP,XRP,0.488585,27264082625.0,645326554.0,,2026-03-21T11:50:45.179573+00:00
2024-06-15,ripple,XRP,XRP,0.490627,26353878419.0,1118227106.0,,2026-03-21T11:50:45.180010+00:00
2024-06-14,ripple,XRP,XRP,0.47411,26533832939.0,943675434.0,,2026-03-21T11:50:45.180448+00:00
2024-06-13,ripple,XRP,XRP,0.476517,27282441135.0,1129716568.0,,2026-03-21T11:50:45.180891+00:00
2024-06-12,ripple,XRP,XRP,0.491424,26658154289.0,1387973865.0,,2026-03-21T11:50:45.181327+00:00
2024-06-11,ripple,XRP,XRP,0.480255,27551690501.0,892089730.0,,2026-03-21T11:50:45.181765+00:00
2024-06-10,ripple,XRP,XRP,0.496733,27675853574.0,437025959.0,,2026-03-21T11:50:45.182198+00:00
2024-06-09,ripple,XRP,XRP,0.498548,27387559598.0,620446466.0,,2026-03-21T11:50:45.182633+00:00
2024-06-08,ripple,XRP,XRP,0.493173,27692854443.0,1968456098.0,,2026-03-21T11:50:45.183067+00:00
2024-06-07,ripple,XRP,XRP,0.498861,28960043467.0,848184259.0,,2026-03-21T11:50:45.183504+00:00
2024-06-06,ripple,XRP,XRP,0.521673,29139627869.0,849105641.0,,2026-03-21T11:50:45.183942+00:00
2024-06-05,ripple,XRP,XRP,0.526266,29148962148.0,902630310.0,,2026-03-21T11:50:45.184376+00:00
2024-06-04,ripple,XRP,XRP,0.525878,28828528153.0,850885388.0,,2026-03-21T11:50:45.184815+00:00
2024-06-03,ripple,XRP,XRP,0.520061,28459868299.0,553036452.0,,2026-03-21T11:50:45.185252+00:00
2024-06-02,ripple,XRP,XRP,0.513118,28713066172.0,416219411.0,,2026-03-21T11:50:45.185690+00:00
2024-06-01,ripple,XRP,XRP,0.518039,28762498683.0,929888631.0,,2026-03-21T11:50:45.186124+00:00
2024-05-31,ripple,XRP,XRP,0.518017,28781483247.0,999431026.0,,2026-03-21T11:50:45.186558+00:00
2024-05-30,ripple,XRP,XRP,0.518928,28993612234.0,913623873.0,,2026-03-21T11:50:45.186992+00:00
2024-05-29,ripple,XRP,XRP,0.523023,29300178174.0,910932118.0,,2026-03-21T11:50:45.187434+00:00
2024-05-28,ripple,XRP,XRP,0.52809,29605738423.0,791092705.0,,2026-03-21T11:50:45.187875+00:00
2024-05-27,ripple,XRP,XRP,0.533996,29289489527.0,439766863.0,,2026-03-21T11:50:45.188313+00:00
2024-05-26,ripple,XRP,XRP,0.528232,29989136001.0,490212330.0,,2026-03-21T11:50:45.188752+00:00
2024-05-25,ripple,XRP,XRP,0.541463,29645509385.0,941518657.0,,2026-03-21T11:50:45.189193+00:00
2024-05-24,ripple,XRP,XRP,0.535092,29345333391.0,1679831520.0,,2026-03-21T11:50:45.189628+00:00
2024-05-23,ripple,XRP,XRP,0.529069,29118710430.0,960955918.0,,2026-03-21T11:50:45.190061+00:00
2024-05-22,ripple,XRP,XRP,0.526544,29676043278.0,1581545851.0,,2026-03-21T11:50:45.190497+00:00
2024-05-21,ripple,XRP,XRP,0.537002,29689383431.0,1192240454.0,,2026-03-21T11:50:45.190931+00:00
2024-05-20,ripple,XRP,XRP,0.537265,28168681074.0,434247284.0,,2026-03-21T11:50:45.191366+00:00
2024-05-19,ripple,XRP,XRP,0.509694,28809721079.0,387460248.0,,2026-03-21T11:50:45.191801+00:00
2024-05-18,ripple,XRP,XRP,0.520811,28947104911.0,803544671.0,,2026-03-21T11:50:45.192237+00:00
2024-05-17,ripple,XRP,XRP,0.524203,28511823911.0,897793018.0,,2026-03-21T11:50:45.192671+00:00
2024-05-16,ripple,XRP,XRP,0.515796,28754605349.0,883132837.0,,2026-03-21T11:50:45.193109+00:00
2024-05-15,ripple,XRP,XRP,0.518594,27666455910.0,882943286.0,,2026-03-21T11:50:45.193547+00:00
2024-05-14,ripple,XRP,XRP,0.499703,27952586454.0,935231347.0,,2026-03-21T11:50:45.193984+00:00
2024-05-13,ripple,XRP,XRP,0.504534,27659239453.0,352076576.0,,2026-03-21T11:50:45.194419+00:00
2024-05-12,ripple,XRP,XRP,0.499639,27983303338.0,406960446.0,,2026-03-21T11:50:45.194853+00:00
2024-05-11,ripple,XRP,XRP,0.505466,27805566493.0,1034572060.0,,2026-03-21T11:50:45.195285+00:00
2024-05-10,ripple,XRP,XRP,0.502226,28852553645.0,956416697.0,,2026-03-21T11:50:45.195715+00:00
2024-05-09,ripple,XRP,XRP,0.521112,28632732926.0,1070839646.0,,2026-03-21T11:50:45.196147+00:00
2024-05-08,ripple,XRP,XRP,0.517824,29023410743.0,1075084837.0,,2026-03-21T11:50:45.196585+00:00
2024-05-07,ripple,XRP,XRP,0.524688,29865604102.0,1698268116.0,,2026-03-21T11:50:45.197021+00:00
2024-05-06,ripple,XRP,XRP,0.540402,29235021721.0,491300319.0,,2026-03-21T11:50:45.197461+00:00
2024-05-05,ripple,XRP,XRP,0.529498,29279991658.0,623244491.0,,2026-03-21T11:50:45.197897+00:00
2024-05-04,ripple,XRP,XRP,0.530011,29384228181.0,1074787784.0,,2026-03-21T11:50:45.198342+00:00
2024-05-03,ripple,XRP,XRP,0.53153,28656212776.0,1103496031.0,,2026-03-21T11:50:45.198781+00:00
2024-05-02,ripple,XRP,XRP,0.518378,28631367915.0,1626869635.0,,2026-03-21T11:50:45.199220+00:00
2024-05-01,ripple,XRP,XRP,0.516016,27662546470.0,1279616341.0,,2026-03-21T11:50:45.199655+00:00
2024-04-30,ripple,XRP,XRP,0.500178,28447759626.0,1060036557.0,,2026-03-21T11:50:45.200097+00:00
2024-04-29,ripple,XRP,XRP,0.514871,28171052738.0,521543884.0,,2026-03-21T11:50:45.200537+00:00
2024-04-28,ripple,XRP,XRP,0.51001,28641470303.0,682968216.0,,2026-03-21T11:50:45.200975+00:00
2024-04-27,ripple,XRP,XRP,0.518539,29039049178.0,1089752668.0,,2026-03-21T11:50:45.201413+00:00
2024-04-26,ripple,XRP,XRP,0.525942,28975660063.0,1198407375.0,,2026-03-21T11:50:45.201852+00:00
2024-04-25,ripple,XRP,XRP,0.525428,29053044958.0,1425890171.0,,2026-03-21T11:50:45.202289+00:00
2024-04-24,ripple,XRP,XRP,0.527146,30059898225.0,1260908927.0,,2026-03-21T11:50:45.202726+00:00
2024-04-23,ripple,XRP,XRP,0.54534,30664208233.0,1670893670.0,,2026-03-21T11:50:45.203160+00:00
2024-04-22,ripple,XRP,XRP,0.55608,28911826072.0,838991357.0,,2026-03-21T11:50:45.203596+00:00
2024-04-21,ripple,XRP,XRP,0.524269,29130877515.0,1198726897.0,,2026-03-21T11:50:45.204033+00:00
2024-04-20,ripple,XRP,XRP,0.528649,27799384372.0,2152015539.0,,2026-03-21T11:50:45.204470+00:00
2024-04-19,ripple,XRP,XRP,0.504337,27734895374.0,1400559368.0,,2026-03-21T11:50:45.204905+00:00
2024-04-18,ripple,XRP,XRP,0.50263,27284905064.0,1737556166.0,,2026-03-21T11:50:45.205342+00:00
2024-04-17,ripple,XRP,XRP,0.494798,27380210300.0,1875946816.0,,2026-03-21T11:50:45.205778+00:00
2024-04-16,ripple,XRP,XRP,0.496434,27395426322.0,2330506724.0,,2026-03-21T11:50:45.206221+00:00
2024-04-15,ripple,XRP,XRP,0.497456,27843729571.0,2763070329.0,,2026-03-21T11:50:45.206662+00:00
2024-04-14,ripple,XRP,XRP,0.505139,26528974004.0,3753284209.0,,2026-03-21T11:50:45.207098+00:00
2024-04-13,ripple,XRP,XRP,0.480867,30211663517.0,2787087619.0,,2026-03-21T11:50:45.207533+00:00
2024-04-12,ripple,XRP,XRP,0.548462,33528540226.0,1207823948.0,,2026-03-21T11:50:45.207966+00:00
2024-04-11,ripple,XRP,XRP,0.608854,33999810734.0,2307237722.0,,2026-03-21T11:50:45.208409+00:00
2024-04-10,ripple,XRP,XRP,0.617373,33802909046.0,2325731293.0,,2026-03-21T11:50:45.208846+00:00
2024-04-09,ripple,XRP,XRP,0.613694,33906075770.0,1976633581.0,,2026-03-21T11:50:45.209283+00:00
2024-04-08,ripple,XRP,XRP,0.615543,32726439809.0,917016883.0,,2026-03-21T11:50:45.209722+00:00
2024-04-07,ripple,XRP,XRP,0.594671,32626389672.0,844787189.0,,2026-03-21T11:50:45.210156+00:00
2024-04-06,ripple,XRP,XRP,0.593399,32396767457.0,1522489715.0,,2026-03-21T11:50:45.210594+00:00
2024-04-05,ripple,XRP,XRP,0.588058,32644896842.0,2192296816.0,,2026-03-21T11:50:45.211044+00:00
2024-04-04,ripple,XRP,XRP,0.593462,31647732123.0,1630542336.0,,2026-03-21T11:50:45.211483+00:00
2024-04-03,ripple,XRP,XRP,0.575391,32172051115.0,2179373589.0,,2026-03-21T11:50:45.211925+00:00
