date,open,high,low,close,volume,market_cap
2024-11-15,87284.18,91868.74,87124.9,91066.01,78243109518.0,1801436194835.0
2024-11-16,91064.37,91763.95,90094.23,90558.48,44333192814.0,1791535825198.0
2024-11-17,90558.46,91433.04,88741.67,89845.85,46350159305.0,1777526304284.0
2024-11-18,89843.72,92596.79,89393.59,90542.64,75535775084.0,1791255587562.0
2024-11-19,90536.81,94002.87,90426.99,92343.79,74521048295.0,1826956673335.0
2024-11-20,92341.89,94902.02,91619.5,94339.5,71730956426.0,1866427425876.0
2024-11-21,94334.64,99014.21,94132.6,98504.73,106024505582.0,1948797365353.0
2024-11-22,98496.43,99655.5,97222.67,98997.66,78473580551.0,1958954432127.0
2024-11-23,99006.74,99014.68,97232.89,97777.28,44414644677.0,1934627418210.0
2024-11-24,97778.1,98647.18,95788.08,98013.82,51712020623.0,1937919789263.0
