date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier,daily_return,ma_7,ma_30,volatility_7,vol_change,price_direction
2023-04-13,internet-computer,Internet Computer,ICP,5.47,1639210464.0,62352050.0,1.109057301293892,2026-03-21T11:50:45.364963+00:00,False,False,False,0.013108614232209881,5.109999999999999,,0.022938821027908844,0.06755275688845352,1.0
2023-04-14,internet-computer,Internet Computer,ICP,5.5,1653454525.0,41416551.0,0.5484460694698434,2026-03-21T11:50:45.364528+00:00,False,False,False,0.01109057301293892,5.192857142857143,,0.016342657231715733,0.4489460037059265,1.0
2023-04-15,internet-computer,Internet Computer,ICP,5.91,1666184623.0,52621268.0,7.454545454545447,2026-03-21T11:50:45.364091+00:00,False,False,False,0.005484460694698434,5.264285714285714,,0.016523868145009626,-0.33576280170419415,1.0
2023-04-16,internet-computer,Internet Computer,ICP,6.08,1796061202.0,55004365.0,2.876480541455151,2026-03-21T11:50:45.363654+00:00,False,False,False,0.07454545454545447,5.405714285714287,,0.023325442700675197,0.2705371821038405,1.0
2023-04-17,internet-computer,Internet Computer,ICP,6.26,1840705128.0,73497536.0,2.960526315789469,2026-03-21T11:50:45.363216+00:00,False,False,False,0.02876480541455151,5.557142857142857,,0.023154890148810094,0.04528771522571451,1.0
2023-04-18,internet-computer,Internet Computer,ICP,6.81,1893715658.0,99498420.0,8.785942492012765,2026-03-21T11:50:45.362785+00:00,False,False,False,0.02960526315789469,5.71,,0.023029669878259242,0.33621278965769363,1.0
2023-04-19,internet-computer,Internet Computer,ICP,6.11,2948434677.0,144137074.0,-10.279001468428772,2026-03-21T11:50:45.362354+00:00,False,False,False,0.08785942492012766,5.92,,0.03251601281257873,0.353765383372852,0.0
2023-04-20,internet-computer,Internet Computer,ICP,5.88,2655489322.0,165691093.0,-3.764320785597386,2026-03-21T11:50:45.361919+00:00,False,False,False,-0.10279001468428772,6.0200000000000005,,0.06206505971524037,0.44863681252425924,0.0
2023-04-21,internet-computer,Internet Computer,ICP,5.53,2550105788.0,77421777.0,-5.952380952380942,2026-03-21T11:50:45.361483+00:00,False,False,False,-0.03764320785597386,6.078571428571428,5.310666666666666,0.06575302478791219,0.14953834153730639,0.0
2023-04-22,internet-computer,Internet Computer,ICP,5.63,2396478904.0,66774472.0,1.8083182640144635,2026-03-21T11:50:45.361046+00:00,False,False,False,-0.05952380952380942,6.082857142857143,5.324666666666666,0.0712322011246388,-0.5327342248867898,1.0
