date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier,daily_return,ma_7,ma_30,volatility_7,vol_change,price_direction
2023-04-01,ripple,XRP,XRP,0.510864,27928271774.0,2114260332.0,-5.204032591773378,2026-03-21T11:50:45.372904+00:00,False,False,False,0.003123423629686206,0.5026665714285714,,0.03601091180544574,-0.3697514034414727,0.0
2023-04-02,ripple,XRP,XRP,0.520639,26419768893.0,1966596474.0,1.9134250994393696,2026-03-21T11:50:45.372465+00:00,False,False,False,-0.052040325917733776,0.5115000000000001,,0.047249770893202016,-0.3332350025466514,1.0
2023-04-03,ripple,XRP,XRP,0.497623,26865238854.0,1622515475.0,-4.420721459591004,2026-03-21T11:50:45.372026+00:00,False,False,False,0.019134250994393698,0.5214772857142858,,0.04675969484396429,-0.06984185237979479,0.0
2023-04-04,ripple,XRP,XRP,0.504209,25757164809.0,1874356757.0,1.323491880399419,2026-03-21T11:50:45.371596+00:00,False,False,False,-0.04420721459591004,0.523925,,0.04793222264232597,-0.17496268479529475,1.0
2023-04-05,ripple,XRP,XRP,0.506489,26035551813.0,1359219754.0,0.4521934356586099,2026-03-21T11:50:45.371154+00:00,False,False,False,0.013234918803994189,0.5221244285714286,,0.03749856579309921,0.15521656704075504,1.0
2023-04-06,ripple,XRP,XRP,0.503391,26178153841.0,1542944162.0,-0.6116618524785178,2026-03-21T11:50:45.370721+00:00,False,False,False,0.004521934356586099,0.5165662857142858,,0.02808855332318852,-0.2748340202985168,0.0
2023-04-07,ripple,XRP,XRP,0.514189,26032005023.0,1224093380.0,2.1450522556025087,2026-03-21T11:50:45.370284+00:00,False,False,False,-0.006116618524785178,0.511732,,0.02803574765746851,0.13516902433129285,1.0
2023-04-08,ripple,XRP,XRP,0.506259,26596750375.0,1226161821.0,-1.5422344702045288,2026-03-21T11:50:45.369847+00:00,False,False,False,0.021450522556025087,0.5082005714285714,,0.03012442820093982,-0.20665088851089608,0.0
2023-04-09,ripple,XRP,XRP,0.505905,26189001074.0,752220124.0,-0.0699246828204436,2026-03-21T11:50:45.369413+00:00,False,False,False,-0.015422344702045288,0.5075427142857143,,0.023250672116735094,0.001689773863494004,0.0
2023-04-10,ripple,XRP,XRP,0.518237,26153157422.0,706849513.0,2.4376118045877915,2026-03-21T11:50:45.368979+00:00,False,False,False,-0.0006992468282044362,0.5054378571428572,,0.021524315942587528,-0.38652459152045315,1.0
2023-04-11,ripple,XRP,XRP,0.517487,26808568247.0,1057662396.0,-0.1447214305423827,2026-03-21T11:50:45.368541+00:00,False,False,False,0.024376118045877915,0.5083827142857142,,0.014614359711753476,-0.060315603840452425,0.0
2023-04-12,ripple,XRP,XRP,0.505475,26750764717.0,1328973144.0,-2.321217731073444,2026-03-21T11:50:45.368081+00:00,False,False,False,-0.0014472143054238273,0.5102795714285715,,0.01443983228572028,0.49630490868004595,0.0
2023-04-13,ripple,XRP,XRP,0.5139,26177625994.0,1295350693.0,1.6667490973836463,2026-03-21T11:50:45.367458+00:00,False,False,False,-0.02321217731073444,0.5101347142857142,,0.01765789005416415,0.2565192343285314,1.0
2023-04-14,ripple,XRP,XRP,0.523743,26594690669.0,1078337862.0,1.9153531815528255,2026-03-21T11:50:45.367023+00:00,False,False,False,0.016667490973836463,0.511636,,0.018457207383129594,-0.02529957144115169,1.0
2023-04-15,ripple,XRP,XRP,0.520806,27098938486.0,1686463892.0,-0.5607712179446778,2026-03-21T11:50:45.366590+00:00,False,False,False,0.019153531815528257,0.5130008571428571,,0.018093461632136962,-0.1675321070755007,0.0
2023-04-16,ripple,XRP,XRP,0.521175,26973876117.0,809065913.0,0.0708517182981927,2026-03-21T11:50:45.366155+00:00,False,False,False,-0.005607712179446778,0.515079,,0.01678109266440478,0.5639475821354403,1.0
2023-04-17,ripple,XRP,XRP,0.511424,26957282986.0,627790568.0,-1.8709646471914532,2026-03-21T11:50:45.365725+00:00,False,False,False,0.000708517182981927,0.5172604285714285,,0.016721259940076488,-0.5202589768817891,0.0
2023-04-18,ripple,XRP,XRP,0.531374,26426624699.0,1050565458.0,3.9008728569640994,2026-03-21T11:50:45.365286+00:00,False,False,False,-0.01870964647191453,0.5162871428571428,,0.01604903243549485,-0.2240551011818489,1.0
2023-04-19,ripple,XRP,XRP,0.49094,27473961872.0,1197384612.0,-7.609329775261875,2026-03-21T11:50:45.364847+00:00,False,False,False,0.039008728569640994,0.518271,,0.022267609318444518,0.6734330070406538,0.0
2023-04-20,ripple,XRP,XRP,0.474619,25418640034.0,2206782404.0,-3.324438831629118,2026-03-21T11:50:45.364410+00:00,False,False,False,-0.07609329775261875,0.5161945714285714,,0.03708134455047809,0.13975250459833788,0.0
2023-04-21,ripple,XRP,XRP,0.449778,24546014137.0,1557750803.0,-5.233882335094043,2026-03-21T11:50:45.363975+00:00,False,False,False,-0.033244388316291174,0.510583,0.5005884,0.03734292006997322,0.8430021414038349,0.0
2023-04-22,ripple,XRP,XRP,0.474017,23247077611.0,1488791192.0,5.3891030686249675,2026-03-21T11:50:45.363538+00:00,False,False,False,-0.05233882335094042,0.5000165714285715,0.5014070666666667,0.03759813617803707,-0.2941076563885816,1.0
2023-04-23,ripple,XRP,XRP,0.465374,24522972209.0,962045941.0,-1.8233523270262508,2026-03-21T11:50:45.363102+00:00,False,False,False,0.053891030686249675,0.4933324285714286,0.5022669666666667,0.04714417112710125,-0.04426870515309245,0.0
2023-04-24,ripple,XRP,XRP,0.461374,24043654913.0,764793256.0,-0.8595237378968279,2026-03-21T11:50:45.362671+00:00,False,False,False,-0.01823352327026251,0.48536085714285715,0.5035527666666667,0.046809002774217186,-0.35380733969307365,0.0
2023-04-25,ripple,XRP,XRP,0.470112,23923037223.0,1371506902.0,1.8939081959538084,2026-03-21T11:50:45.362237+00:00,False,False,False,-0.008595237378968279,0.4782108571428571,0.5039642333333333,0.04683521099066553,-0.2050345795284635,1.0
2023-04-26,ripple,XRP,XRP,0.461767,24328714397.0,1208296461.0,-1.775108910217138,2026-03-21T11:50:45.361803+00:00,False,False,False,0.018939081959538084,0.4694591428571428,0.5046080333333334,0.043574588656798266,0.7933041266253007,0.0
2023-04-27,ripple,XRP,XRP,0.467124,23900530754.0,1735110890.0,1.1601088860832445,2026-03-21T11:50:45.361367+00:00,False,False,False,-0.01775108910217138,0.4652915714285714,0.5039839666666667,0.03502221541822075,-0.11900081637358029,1.0
2023-04-28,ripple,XRP,XRP,0.480183,24162104799.0,1709074270.0,2.7956174377681497,2026-03-21T11:50:45.360930+00:00,False,False,False,0.011601088860832443,0.46422085714285716,0.5023276666666667,0.03375409516014835,0.43599765951809744,1.0
2023-04-29,ripple,XRP,XRP,0.477759,24835475834.0,1253720407.0,-0.5048075421245746,2026-03-21T11:50:45.360495+00:00,False,False,False,0.027956174377681497,0.4685644285714285,0.5001539,0.026594699893778318,-0.01500573833641261,0.0
2023-04-30,ripple,XRP,XRP,0.473067,24729043164.0,630278067.0,-0.982085109856634,2026-03-21T11:50:45.360060+00:00,False,False,False,-0.005048075421245746,0.469099,0.4981715,0.018305326760671654,-0.26643304565108217,0.0
2023-05-01,ripple,XRP,XRP,0.465231,24497798436.0,538719110.0,-1.6564249884265858,2026-03-21T11:50:45.359621+00:00,False,False,False,-0.009820851098566341,0.47019799999999995,0.4959767666666667,0.017044407288736314,-0.49727382318983027,0.0
2023-05-02,ripple,XRP,XRP,0.465035,24061056587.0,1011865605.0,-0.0421296087320111,2026-03-21T11:50:45.359177+00:00,False,False,False,-0.016564249884265858,0.47074900000000003,0.4944556666666667,0.018137629676838168,-0.14526756013548536,0.0
2023-05-03,ripple,XRP,XRP,0.463365,24075470305.0,969292690.0,-0.3591127549539163,2026-03-21T11:50:45.358740+00:00,False,False,False,-0.00042129608732011103,0.4700237142857143,0.4926022,0.01639763253467153,0.8782805105985567,0.0
2023-05-04,ripple,XRP,XRP,0.462304,23972787438.0,1102846442.0,-0.2289771562375309,2026-03-21T11:50:45.358299+00:00,False,False,False,-0.0035911275495391637,0.470252,0.4914602666666667,0.014849792823709294,-0.04207368526969546,0.0
2023-05-05,ripple,XRP,XRP,0.467826,23925163522.0,754621495.0,1.194452135391444,2026-03-21T11:50:45.357862+00:00,False,False,False,-0.002289771562375309,0.4695634285714286,0.4900634333333334,0.014038691588170869,0.13778475106420118,1.0
2023-05-06,ripple,XRP,XRP,0.460065,24242740787.0,977081363.0,-1.6589501224814396,2026-03-21T11:50:45.357429+00:00,False,False,False,0.011944521353914439,0.46779814285714283,0.4887746666666667,0.008777536611917417,-0.31575107262303703,0.0
2023-05-07,ripple,XRP,XRP,0.452959,23817157947.0,652294980.0,-1.544564355036793,2026-03-21T11:50:45.356993+00:00,False,False,False,-0.016589501224814396,0.46527042857142853,0.48733046666666663,0.010065812928384568,0.294796622510733,0.0
2023-05-08,ripple,XRP,XRP,0.429675,23508258509.0,440022181.0,-5.140421097715253,2026-03-21T11:50:45.356557+00:00,False,False,False,-0.015445643550367927,0.4623978571428572,0.48528946666666667,0.010688985647956289,-0.33240464438169826,0.0
2023-05-09,ripple,XRP,XRP,0.430063,22244894416.0,1537388545.0,0.0903008087508094,2026-03-21T11:50:45.356118+00:00,False,False,False,-0.05140421097715253,0.4573184285714285,0.4827366666666667,0.02021771208362352,-0.3254245479552824,1.0
2023-05-10,ripple,XRP,XRP,0.432245,22304188424.0,1042751746.0,0.5073675252230458,2026-03-21T11:50:45.355681+00:00,False,False,False,0.0009030080875080948,0.45232242857142857,0.4802086,0.0203402677399374,2.493888743304056,1.0
2023-05-11,ripple,XRP,XRP,0.422956,22424416872.0,1182617804.0,-2.149012712697662,2026-03-21T11:50:45.355243+00:00,False,False,False,0.0050736752522304585,0.44787671428571424,0.4773422,0.021110028028102936,-0.32173831436996947,0.0
2023-05-12,ripple,XRP,XRP,0.431633,21920201048.0,994189730.0,2.051513632623725,2026-03-21T11:50:45.354800+00:00,False,False,False,-0.02149012712697662,0.4422555714285714,0.47419116666666666,0.021235723141743545,0.13413169389217217,1.0
2023-05-13,ripple,XRP,XRP,0.425562,22389881951.0,1316061803.0,-1.4065189640273037,2026-03-21T11:50:45.354365+00:00,False,False,False,0.02051513632623725,0.43708514285714284,0.47172976666666666,0.023045254355006116,-0.15933133541764266,0.0
2023-05-14,ripple,XRP,XRP,0.426351,22111880538.0,401383428.0,0.1854018920862232,2026-03-21T11:50:45.353928+00:00,False,False,False,-0.014065189640273035,0.4321561428571429,0.46878516666666664,0.022966576928432625,0.3237531663096138,1.0
2023-05-15,ripple,XRP,XRP,0.428405,22099560866.0,386393406.0,0.4817626791071117,2026-03-21T11:50:45.353492+00:00,False,False,False,0.0018540189208622326,0.42835499999999993,0.46553876666666666,0.02331708565938517,-0.6950117182300746,1.0
2023-05-16,ripple,XRP,XRP,0.44081,22182629326.0,825806498.0,2.8956244675015563,2026-03-21T11:50:45.353061+00:00,False,False,False,0.004817626791071117,0.42817357142857143,0.4624587333333333,0.013741137636387735,-0.0373458916196211,1.0
2023-05-17,ripple,XRP,XRP,0.448733,22818727048.0,1063961407.0,1.7973730178534986,2026-03-21T11:50:45.352620+00:00,False,False,False,0.028956244675015563,0.42970885714285717,0.4597799,0.017688540348716485,1.137216849916947,1.0
2023-05-18,ripple,XRP,XRP,0.460764,23256361575.0,1641651715.0,2.681104353813968,2026-03-21T11:50:45.352182+00:00,False,False,False,0.017973730178534986,0.4320642857142857,0.4576902,0.018512453275487464,0.2883906939177414,1.0
2023-05-19,ripple,XRP,XRP,0.468877,23918491004.0,1511866848.0,1.760771240808734,2026-03-21T11:50:45.351744+00:00,False,False,False,0.02681104353813968,0.43746542857142856,0.45533653333333335,0.015533968812328906,0.5429617128960393,1.0
2023-05-20,ripple,XRP,XRP,0.469594,24327746705.0,1203165079.0,0.1529185692623169,2026-03-21T11:50:45.351306+00:00,False,False,False,0.01760771240808734,0.44278599999999996,0.4546011,0.01531847672981503,-0.07905749180178578,1.0
2023-05-21,ripple,XRP,XRP,0.458641,24377025881.0,514027086.0,-2.332440363377719,2026-03-21T11:50:45.350872+00:00,False,False,False,0.0015291856926231695,0.4490762857142857,0.4544336,0.011573225096791694,-0.2041858179563707,0.0
2023-05-22,ripple,XRP,XRP,0.462352,23796873050.0,577572181.0,0.8091295806524013,2026-03-21T11:50:45.350436+00:00,False,False,False,-0.02332440363377719,0.45368914285714285,0.4547290333333333,0.018119078669674393,-0.5727709397722638,1.0
2023-05-23,ripple,XRP,XRP,0.466039,23977031842.0,991756168.0,0.797444371388023,2026-03-21T11:50:45.350002+00:00,False,False,False,0.008091295806524013,0.4585387142857143,0.45434019999999997,0.017985979577259538,0.12362207504372646,1.0
2023-05-24,ripple,XRP,XRP,0.454365,24171255430.0,888439002.0,-2.5049405736429664,2026-03-21T11:50:45.349565+00:00,False,False,False,0.00797444371388023,0.46214285714285713,0.45436236666666663,0.016169285091463387,0.7171120781525313,0.0
2023-05-25,ripple,XRP,XRP,0.454115,23595882622.0,1119381536.0,-0.0550218436719429,2026-03-21T11:50:45.349131+00:00,False,False,False,-0.025049405736429664,0.4629474285714286,0.4541287333333333,0.019600958050968426,-0.10417597523830069,0.0
2023-05-26,ripple,XRP,XRP,0.469745,23556263619.0,821478867.0,3.4418594408905268,2026-03-21T11:50:45.348699+00:00,False,False,False,-0.0005502184367194296,0.4619975714285714,0.4535955,0.016260060417303827,0.25994191326598237,1.0
2023-05-27,ripple,XRP,XRP,0.472216,24417347419.0,1052724019.0,0.5260300801498641,2026-03-21T11:50:45.348266+00:00,False,False,False,0.03441859440890527,0.4621215714285714,0.45386143333333334,0.020357138705384775,-0.2661314836981553,1.0
2023-05-28,ripple,XRP,XRP,0.483523,24551886084.0,759741391.0,2.394455079878699,2026-03-21T11:50:45.347829+00:00,False,False,False,0.005260300801498641,0.46249614285714286,0.45403116666666665,0.020439050400604244,0.28149860122938497,1.0
2023-05-29,ripple,XRP,XRP,0.493765,25163437546.0,706081731.0,2.118203270578656,2026-03-21T11:50:45.347392+00:00,False,False,False,0.02394455079878699,0.4660507142857143,0.45414249999999995,0.018817251963583966,-0.2783090560414011,1.0
2023-05-30,ripple,XRP,XRP,0.522319,25702162976.0,1145216727.0,5.78291292416433,2026-03-21T11:50:45.346959+00:00,False,False,False,0.021182032705786558,0.47053828571428574,0.45467603333333334,0.01949767450566455,-0.07062884902107436,1.0
2023-05-31,ripple,XRP,XRP,0.519347,27185803590.0,2389465868.0,-0.5690009362094739,2026-03-21T11:50:45.346519+00:00,False,False,False,0.057829129241643296,0.47857828571428573,0.4563177666666667,0.02661319542295017,0.621932244838098,0.0
2023-06-01,ripple,XRP,XRP,0.50846,26998129477.0,1728394883.0,-2.096286297985739,2026-03-21T11:50:45.346080+00:00,False,False,False,-0.005690009362094739,0.48786142857142856,0.4581216333333334,0.022187027531204582,1.0864748232061059,0.0
2023-06-02,ripple,XRP,XRP,0.525913,26441448782.0,1184491774.0,3.43252173228965,2026-03-21T11:50:45.345642+00:00,False,False,False,-0.02096286297985739,0.49562500000000004,0.4595691333333333,0.026231901760337826,-0.2766605683107418,1.0
2023-06-03,ripple,XRP,XRP,0.519972,27330411902.0,1172447803.0,-1.1296545246076817,2026-03-21T11:50:45.345209+00:00,False,False,False,0.034325217322896506,0.503649,0.4616540666666667,0.026221333469446186,-0.31468683131943753,0.0
2023-06-04,ripple,XRP,XRP,0.537624,27029657255.0,735045063.0,3.3947981814405503,2026-03-21T11:50:45.344774+00:00,False,False,False,-0.011296545246076817,0.5104712857142857,0.4635763333333333,0.028090161078288444,-0.010168049508125998,1.0
